1,14gdTPuqDEaZn5BHwqiuTzgzGRkTAmzNdH,0.0655
2,1HAAkvofMBEzLcyBdkcoeeV88xwNUwohLu,0.0086
3,1HU7HCJgucJ31234GzUXGdaqwVyew2Q4L7,0.0441
4,1GC5iCpCxF7SCSNpfUB9YrNGDichQNLVgF,0.0674
5,1GD3Su52YrYC4oz9HU3XVunHfWeeZQ9YcE,0.0082
6,1kN9aWrLhPv9VZq7ACcGyZNxk9EqLMz3df,0.0264
7,1Wm2XS4xjsCScDtmMgH4ndcSe24p8QYLNF,0.0364
8,1K3fnoNncx9awikZP8dEaFnTQoTRUgVDHw,0.0356
9,1Bp4Vp2YyjBirPbwZCDcXn1TQAwmyd4Rbu,0.0672
10,1PdBGzJf3U1yB9xwHPHEv1NXUkPCUxRTfW,0.0682
11,1DpNATFL7UBnAkQPLVw7KTw2Z4hVRQhJwC,0.0926
12,1BbA5sWgZxzYrGtV3c94xR8TM7rJ6ExezU,0.0981
13,1E6Y9YNt7XL56EjZ1T9icxRC6EcaTyKFGy,0.0062
14,1GFePBGhSo9yBTWsjUTsV6xjs4gG2Wsnv5,0.0258
15,1GJ4g1whkSs7PCJUzLZVosuyd4aAPF8yBv,0.08
16,1DXYwNesxvXTuVAGoXZxGGXQKy1Q5ji6KT,0.0678
17,1LkwWMpM61q4QjZ2N3kgc3JxKQ9c1Y19qm,0.015
18,1JsToZgjbJiMmJ1U1usSwGQsE8zHwZt4ap,0.0072
19,1NrwmD9y2DdoVm7fEfVxzC8Z2FfRvptJrX,0.0892
20,1Q9pKYjtx9gG99B9FpejRiabzdtUxCe7L4,0.0971
21,1A6zvr9dbEMkGWEXV8v7CSySQviYbrdyYB,0.0531
22,1CRNgVrjaRDBqvm7P91e99HBQ9ceLzEEW9,0.0928
23,1RpdWdBvAxWWwe8tHm4wXU5dSR7Bumxijp,0.002
24,1Eqh8v9NZG3t6wnE7JKq9afJEdiU2RtrQb,0.0265
25,1Eh8LZQxKsKEMKG3o5KQMDBeNQ6mfYS1tw,0.0586
26,1Hhv4Hy3oSmg6jq7e7Kjp6pvckonYZm2P4,0.0322
27,1GtCCb8A9ZqRwLcJ5aGicYDmt86i68XuBu,0.0811
28,1QbJ3y5tfDzwzVnTyJ11FLSPAPtCUpNpx8,0.0315
29,1AToLUhRYGY55kttc5hzNDvYtJ1heKmkK8,0.0418
30,1FtHxTSSWc2FzYSUjXhqYYKpxiZbkchj2r,0.0071
31,1AD9zv2GVeAaqrhtzAQUjVhxMeTRkk7Jv4,0.0035
32,1FjraXGivcVwxMPvKHehEGPt5mBJPcdz7X,0.0181
33,1AZw9X5ydxSEABjmtws55uXdRqmy34oSTU,0.0262
34,1DcTJWVD8t8VaVcQzACrskr45Qhq74V9JM,0.0386
35,1HzQwKT5Pei45oTWHPKwKApKZQibfVMtPY,0.0744
36,1DkjrF7P9Ab59SYDpHjLyNyaBUcoN46LuR,0.052
37,1Q1sruNeLE1ZrbnFcQ8eGHBxzrJpr8GrgP,0.0799
38,1H3SNgubQDzEDmkhx7mdRFRny9gYwEGXKQ,0.0831
39,1FjTBwFNuSj94M3qoDZ4bF1YpUv5SksjyV,0.0155
40,1Bhbd4cT4jKRMbMJjCrm6FcbfW9VrLQQBN,0.0128
41,1JZ1L1Re3T2RVTtABYk6D8ML57UbosNE8o,0.0026
42,1Bqi6Bj4b6h8JcAbvw3KZagRJ2dSx9w3By,0.0313
43,1KijX3DV3u13NQVD6Pj6x2CHpzqDpHUXeB,0.0924
44,1MmUzDUELMZ7CLTZU3bV29K2J1eqbxE3Em,0.0795
45,1L7YvD5Gw3U22bzAZ2fs6aDxuz9bBwjqx9,0.0157
46,1CETt2DsmzvcQz2RTztsG4bv7vMZrb3GxR,0.0323
47,1JpLkMGsCq7ykJxs6Y2ESmjbdT62rdeBEr,0.0275
48,1BYoYm6oQHz6KgLjKv88X41MQe1XiyBfD1,0.0439
49,1MmYHW4CYAgy11W9BgPJzV2YzGhRX7BhUx,0.0164
50,1C4PMe2RJ3cBxGjuW8LUPjfn1gN8CMGkDc,0.0735
51,1LKqv5GpDNdLTPd2dkBQwLS3qRAZ2HRx7s,0.0275
52,1Cgk6EhFCgVW1idj9sXQzquk9uyU1dYPwY,0.093
53,1CZJHHo1m9TDK4D7VkCP5b4yjchQsH1VxV,0.0214
54,1BA1uGN1xqQQq2Tmw5Ezj4edC69WMc5CBj,0.0332
55,1P2vLnK3k9L8HZbs2ArUGdzx67XQb7rqz6,0.0568
56,1LBATNxrK4CGzUWs9vUwZ9QtWfZBk5pqEn,0.0142
57,1H3NQAbQfLc4zGSyHJ6bw7nS35afN4TKRk,0.0591
58,1Mjj6sDkf9urPb9W6sE6bgKUKnN59PzJno,0.0752
59,1GajbEpLNVtKhaVhJ8skdM5wyyLWAPz5q2,0.064
60,1DsQF2jKGq34L7PNehcx4vsYpjsdFxy2Qn,0.0882
61,1J98QoYtK33DDs32o7EfLsBZqqNp7MfYiD,0.0284
62,1ArreXNSPYsLzNQAPPrmXQeTcLPSNQDBFV,0.0565
63,1Qq8U7tPzW38fR1U6DnT5MEWGmhoE6mJg1,0.005
64,1JFJU32U2Awhm9REjAgt92LmDRLdERGMai,0.0757
