1,0x51d310d5d0a9ddfb9765394cdc68aef5af45aa5b,3.532
2,0x4052cb25509da3ec25c9bb3910deb55a519069d8,0.236
3,0xa2008ccc219aeb88a24ff4ae37be1678ac8ec2da,0.109
4,0xd89c65dc6fd767effd264fc1580c88621ecc5e10,0.589
5,0x58808507bb69397432773299e382fce52894aa29,0.265
6,0x61d310d5d0a8ddfb9765394cdc68aef5af45aa5b,0.073
7,0x7452cb25509da3ec25c9bb3910deb55a519069d8,5.543
8,0xa3108ccc219aeb88a24ff4ae37be1678ac8ec2da,1.346
9,0xd22c65dc6fd767effd264fc1580c88621ecc5e10,1.177
10,0x33408507bb69397432773299e382fce52894aa29,0.001
11,0x51d3b1d5d0a9ddfb97a5394cdc68aef5af45aa5b,0.165
12,0x4052cb25509da3ec25c9bb3910dab55a519069d8,1.862
13,0xa2008ccc219aeb88a24ff4ae37be1678ac8fc2da,0.056
14,0xd89c65dc6fd767effd264fc1580c88621e3c5e10,1.924
15,0x58808507bb69397432773299e382fce52891aa29,0.821
16,0x51d310d5d0a9ddfb9765394cdc68aef5af45b25b,0.014
17,0x4052cb25509da3ec25c9bb3910deb55a5190e5d8,1.891
18,0xa2008ccc219aeb88a24ff4ae37be1678ac8e2ad,0.223
19,0xd89c65dc6fd767effd264fc1580c88621ecd2e0,3.220
20,0x58808507bb69397432773299e382fce52894a319,0.994
21,0x51d310d5d0a9ddfb9765394cdc68aef5af459c5b,4.189
22,0x4052cb25509da3ec25c9bb3910deb55a519069d3,0.417
23,0xa2008ccc219aeb88a24ff4ae37be1678ac8ec12a,5.059
24,0xd89c65dc6fd767effd264fc1580c88621ecc56e1,0.190
25,0x58808507bb69397432773299e382fce528941a2b,2.095
26,0x51d310d5d0a9ddfb9765394cdc68aef5af45aa55,3.165
27,0x4052cb25509da3ec25c9bb3910deb55a519069d5,1.808
28,0xa2008ccc218aeb88a24ff4ae37be1678ac8ec22,2.896
29,0xd89c65dc6fd767effd264fc1580c88621ecc5ee,1.110
30,0x58808507bb69397432773299e382fce52894aa99,2.831
31,0x51d3d0d5d0a9ddfb9765394cdc68aef5af45aa5b,3.581
32,0x40525f25509da3ec25c9bb3910deb55a519069d8,5.859
